Country Name,Year,Agricultural land (% of land area),Forest area (% of land area),Wheat Yield (tonnes/km2),Latitude,Longitude
Nigeria,1994,67.98,28.41,2.35,9.60003567,7.99997187
Nigeria,1995,70.36,28.23,2.18,9.60003567,7.99997187
Nigeria,1996,70.53,28.05,2.04,9.60003567,7.99997187
Nigeria,1997,70.71,27.87,2.64,9.60003567,7.99997187
Nigeria,1998,71.6,27.69,2.0,9.60003567,7.99997187
Nigeria,1999,71.76,27.51,2.01,9.60003567,7.99997187
Nigeria,2000,71.93,27.33,1.4,9.60003567,7.99997187
Nigeria,2001,72.1,27.15,0.98,9.60003567,7.99997187
Nigeria,2002,72.26,26.97,0.98,9.60003567,7.99997187
Nigeria,2003,72.42,26.79,1.04,9.60003567,7.99997187
Nigeria,2004,72.58,26.61,1.07,9.60003567,7.99997187
Nigeria,2005,72.75,26.44,1.1,9.60003567,7.99997187
Nigeria,2006,72.9,26.26,1.13,9.60003567,7.99997187
Nigeria,2007,73.07,26.08,1.69,9.60003567,7.99997187
Nigeria,2008,73.23,25.9,1.66,9.60003567,7.99997187
Nigeria,2009,73.39,25.72,1.67,9.60003567,7.99997187
Nigeria,2010,73.56,25.54,1.48,9.60003567,7.99997187
Nigeria,2011,73.72,25.36,1.28,9.60003567,7.99997187
Nigeria,2012,73.89,25.18,1.02,9.60003567,7.99997187
Nigeria,2013,74.05,25.0,1.0,9.60003567,7.99997187
Nigeria,2014,74.22,24.82,1.3,9.60003567,7.99997187
Nigeria,2015,74.37,24.64,1.0,9.60003567,7.99997187
Nigeria,2016,74.54,24.46,1.0,9.60003567,7.99997187
Nigeria,2017,74.7,24.28,1.68,9.60003567,7.99997187
Nigeria,2018,74.87,24.1,1.71,9.60003567,7.99997187
Nigeria,2019,75.04,23.93,1.68,9.60003567,7.99997187
Nigeria,2020,75.2,23.75,1.1,9.60003567,7.99997187
Nigeria,2021,75.37,23.57,1.12,9.60003567,7.99997187
North Macedonia,1992,51.4,36.22,2.68,41.60055542,21.7010479
North Macedonia,1993,51.0,36.4,2.14,41.60055542,21.7010479
North Macedonia,1994,50.96,36.58,2.75,41.60055542,21.7010479
North Macedonia,1995,50.61,36.76,2.93,41.60055542,21.7010479
North Macedonia,1996,50.73,36.94,2.29,41.60055542,21.7010479
North Macedonia,1997,50.45,37.12,2.55,41.60055542,21.7010479
North Macedonia,1998,50.77,37.3,2.96,41.60055542,21.7010479
North Macedonia,1999,50.41,37.48,2.8,41.60055542,21.7010479
North Macedonia,2000,48.56,37.65,2.47,41.60055542,21.7010479
North Macedonia,2001,48.84,37.67,2.13,41.60055542,21.7010479
North Macedonia,2002,52.46,37.68,2.65,41.60055542,21.7010479
North Macedonia,2003,51.16,37.69,2.18,41.60055542,21.7010479
North Macedonia,2004,49.63,37.7,3.52,41.60055542,21.7010479
North Macedonia,2005,48.29,37.71,3.08,41.60055542,21.7010479
North Macedonia,2006,48.13,37.72,3.01,41.60055542,21.7010479
North Macedonia,2007,42.65,38.03,2.4,41.60055542,21.7010479
North Macedonia,2008,42.13,38.04,3.41,41.60055542,21.7010479
North Macedonia,2009,40.17,38.07,3.08,41.60055542,21.7010479
North Macedonia,2010,44.37,38.08,3.04,41.60055542,21.7010479
North Macedonia,2011,44.33,38.35,3.35,41.60055542,21.7010479
North Macedonia,2012,50.24,38.62,2.7,41.60055542,21.7010479
North Macedonia,2013,49.96,38.89,3.2,41.60055542,21.7010479
North Macedonia,2014,50.0,39.16,3.75,41.60055542,21.7010479
North Macedonia,2015,50.04,39.43,2.75,41.60055542,21.7010479
North Macedonia,2016,50.16,39.72,3.84,41.60055542,21.7010479
North Macedonia,2017,50.2,39.71,2.75,41.60055542,21.7010479
North Macedonia,2018,50.12,39.71,3.4,41.60055542,21.7010479
North Macedonia,2019,50.16,39.71,3.48,41.60055542,21.7010479
North Macedonia,2020,50.04,39.71,3.53,41.60055542,21.7010479
North Macedonia,2021,49.96,39.71,3.46,41.60055542,21.7010479
Norway,1990,2.67,33.22,4.66,59.91333008,10.7389698
Norway,1991,2.77,33.21,4.65,59.91333008,10.7389698
Norway,1992,2.75,33.21,3.53,59.91333008,10.7389698
Norway,1993,2.77,33.2,5.11,59.91333008,10.7389698
Norway,1994,2.82,33.2,2.84,59.91333008,10.7389698
Norway,1995,3.09,33.19,4.75,59.91333008,10.7389698
Norway,1996,3.1,33.18,4.53,59.91333008,10.7389698
Norway,1997,2.84,33.18,4.31,59.91333008,10.7389698
Norway,1998,2.87,33.17,4.69,59.91333008,10.7389698
Norway,1999,2.84,33.17,4.45,59.91333008,10.7389698
Norway,2000,2.85,33.16,4.6,59.91333008,10.7389698
Norway,2001,2.87,33.16,4.07,59.91333008,10.7389698
Norway,2002,2.86,33.16,4.1,59.91333008,10.7389698
Norway,2003,2.85,33.16,4.61,59.91333008,10.7389698
Norway,2004,2.85,33.15,4.77,59.91333008,10.7389698
Norway,2005,2.84,33.15,4.89,59.91333008,10.7389698
Norway,2006,2.83,33.15,4.16,59.91333008,10.7389698
Norway,2007,2.83,33.14,4.4,59.91333008,10.7389698
Norway,2008,2.81,33.14,4.87,59.91333008,10.7389698
Norway,2009,2.78,33.14,3.41,59.91333008,10.7389698
Norway,2010,2.75,33.13,4.6,59.91333008,10.7389698
Norway,2011,2.74,33.16,3.85,59.91333008,10.7389698
Norway,2012,2.72,33.18,4.1,59.91333008,10.7389698
Norway,2013,2.7,33.21,3.88,59.91333008,10.7389698
Norway,2014,2.7,33.23,4.92,59.91333008,10.7389698
Norway,2015,2.7,33.25,5.77,59.91333008,10.7389698
Norway,2016,2.69,33.27,4.63,59.91333008,10.7389698
Norway,2017,2.7,33.29,5.29,59.91333008,10.7389698
Norway,2018,2.7,33.32,2.35,59.91333008,10.7389698
Norway,2019,2.7,33.34,5.6,59.91333008,10.7389698
Norway,2020,2.71,33.44,4.77,59.91333008,10.7389698
Norway,2021,2.7,33.46,4.19,59.91333008,10.7389698
Oman,1990,3.49,0.01,2.38,21.00002861,57.00368881
Oman,1991,3.49,0.01,2.31,21.00002861,57.00368881
Oman,1992,3.5,0.01,2.31,21.00002861,57.00368881
Oman,1993,3.46,0.01,2.36,21.00002861,57.00368881
Oman,1994,3.46,0.01,2.37,21.00002861,57.00368881
Oman,1995,3.46,0.01,2.37,21.00002861,57.00368881
Oman,1996,3.46,0.01,2.38,21.00002861,57.00368881
Oman,1997,3.46,0.01,2.5,21.00002861,57.00368881
Oman,1998,3.46,0.01,2.57,21.00002861,57.00368881
Oman,1999,3.46,0.01,3.0,21.00002861,57.00368881
Oman,2000,3.79,0.01,3.19,21.00002861,57.00368881
Oman,2001,3.79,0.01,3.18,21.00002861,57.00368881
Oman,2002,4.11,0.01,3.16,21.00002861,57.00368881
Oman,2003,4.44,0.01,3.27,21.00002861,57.00368881
Oman,2004,4.76,0.01,3.09,21.00002861,57.00368881
Oman,2005,4.73,0.01,3.19,21.00002861,57.00368881
Oman,2006,4.73,0.01,2.81,21.00002861,57.00368881
Oman,2007,4.73,0.01,3.05,21.00002861,57.00368881
Oman,2008,4.71,0.01,3.06,21.00002861,57.00368881
Oman,2009,4.7,0.01,3.1,21.00002861,57.00368881
Oman,2010,4.66,0.01,4.13,21.00002861,57.00368881
Oman,2011,4.64,0.01,3.31,21.00002861,57.00368881
Oman,2012,4.6,0.01,4.65,21.00002861,57.00368881
Oman,2013,4.59,0.01,3.67,21.00002861,57.00368881
Oman,2014,4.59,0.01,3.66,21.00002861,57.00368881
Oman,2015,4.63,0.01,2.99,21.00002861,57.00368881
Oman,2016,4.64,0.01,4.28,21.00002861,57.00368881
Oman,2017,4.69,0.01,4.28,21.00002861,57.00368881
Oman,2018,4.72,0.01,3.85,21.00002861,57.00368881
Oman,2019,4.72,0.01,3.85,21.00002861,57.00368881
Oman,2020,4.71,0.01,2.53,21.00002861,57.00368881
Oman,2021,4.74,0.01,3.23,21.00002861,57.00368881
Pakistan,1990,45.67,6.47,1.82,29.39997482,68.81533813
Pakistan,1991,45.75,6.41,1.84,29.39997482,68.81533813
Pakistan,1992,45.9,6.35,1.99,29.39997482,68.81533813
Pakistan,1993,46.38,6.28,1.95,29.39997482,68.81533813
Pakistan,1994,46.43,6.22,1.89,29.39997482,68.81533813
Pakistan,1995,46.73,6.16,2.08,29.39997482,68.81533813
Pakistan,1996,46.92,6.1,2.02,29.39997482,68.81533813
Pakistan,1997,47.57,6.04,2.05,29.39997482,68.81533813
Pakistan,1998,47.69,5.98,2.24,29.39997482,68.81533813
Pakistan,1999,47.68,5.91,2.17,29.39997482,68.81533813
Pakistan,2000,47.61,5.85,2.49,29.39997482,68.81533813
Pakistan,2001,47.96,5.8,2.33,29.39997482,68.81533813
Pakistan,2002,47.85,5.74,2.26,29.39997482,68.81533813
Pakistan,2003,47.79,5.69,2.39,29.39997482,68.81533813
Pakistan,2004,46.76,5.64,2.37,29.39997482,68.81533813
Pakistan,2005,46.65,5.58,2.59,29.39997482,68.81533813
Pakistan,2006,46.88,5.53,2.52,29.39997482,68.81533813
Pakistan,2007,46.72,5.47,2.72,29.39997482,68.81533813
Pakistan,2008,45.81,5.42,2.45,29.39997482,68.81533813
Pakistan,2009,45.76,5.36,2.66,29.39997482,68.81533813
Pakistan,2010,45.72,5.31,2.55,29.39997482,68.81533813
Pakistan,2011,46.62,5.27,2.83,29.39997482,68.81533813
Pakistan,2012,46.78,5.23,2.71,29.39997482,68.81533813
Pakistan,2013,47.06,5.19,2.8,29.39997482,68.81533813
Pakistan,2014,47.03,5.14,2.82,29.39997482,68.81533813
Pakistan,2015,46.96,5.1,2.73,29.39997482,68.81533813
Pakistan,2016,47.73,5.02,2.78,29.39997482,68.81533813
Pakistan,2017,48.0,4.99,2.97,29.39997482,68.81533813
Pakistan,2018,47.94,4.94,2.85,29.39997482,68.81533813
Pakistan,2019,47.12,4.89,2.81,29.39997482,68.81533813
Pakistan,2020,47.64,4.83,2.87,29.39997482,68.81533813
Pakistan,2021,47.09,4.78,3.0,29.39997482,68.81533813
Paraguay,1990,35.59,64.3,1.66,-23.31659317,-58.16934586
Paraguay,1991,35.79,63.66,1.56,-23.31659317,-58.16934586
Paraguay,1992,36.17,63.01,1.66,-23.31659317,-58.16934586
Paraguay,1993,36.17,62.37,2.21,-23.31659317,-58.16934586
Paraguay,1994,36.55,61.73,2.15,-23.31659317,-58.16934586
Paraguay,1995,36.92,61.08,1.21,-23.31659317,-58.16934586
Paraguay,1996,36.92,60.44,2.45,-23.31659317,-58.16934586
Paraguay,1997,36.92,59.8,1.79,-23.31659317,-58.16934586
Paraguay,1998,37.56,59.16,1.14,-23.31659317,-58.16934586
Paraguay,1999,37.81,58.51,0.96,-23.31659317,-58.16934586
Paraguay,2000,37.99,57.87,1.81,-23.31659317,-58.16934586
Paraguay,2001,38.22,57.01,1.83,-23.31659317,-58.16934586
Paraguay,2002,38.49,56.15,1.73,-23.31659317,-58.16934586
Paraguay,2003,38.67,55.29,2.2,-23.31659317,-58.16934586
Paraguay,2004,38.9,54.43,2.2,-23.31659317,-58.16934586
Paraguay,2005,39.13,53.56,2.19,-23.31659317,-58.16934586
Paraguay,2006,39.35,52.7,1.7,-23.31659317,-58.16934586
Paraguay,2007,39.58,51.84,2.5,-23.31659317,-58.16934586
Paraguay,2008,39.82,50.98,2.1,-23.31659317,-58.16934586
Paraguay,2009,40.08,50.12,2.1,-23.31659317,-58.16934586
Paraguay,2010,40.39,49.26,2.5,-23.31659317,-58.16934586
Paraguay,2011,40.76,48.22,2.5,-23.31659317,-58.16934586
Paraguay,2012,41.35,47.17,2.6,-23.31659317,-58.16934586
Paraguay,2013,41.67,46.13,2.6,-23.31659317,-58.16934586
Paraguay,2014,42.12,45.09,1.5,-23.31659317,-58.16934586
Paraguay,2015,42.63,44.04,1.9,-23.31659317,-58.16934586
Paraguay,2016,42.12,43.63,2.2,-23.31659317,-58.16934586
Paraguay,2017,42.09,42.64,2.0,-23.31659317,-58.16934586
Paraguay,2018,42.3,41.94,1.68,-23.31659317,-58.16934586
Paraguay,2019,42.31,41.23,2.8,-23.31659317,-58.16934586
Paraguay,2020,42.31,40.53,2.71,-23.31659317,-58.16934586
Paraguay,2021,42.31,39.83,2.06,-23.31659317,-58.16934586
Peru,1990,17.53,59.73,1.08,-6.86996984,-75.04585266
Peru,1991,17.58,59.64,0.86,-6.86996984,-75.04585266
Peru,1992,17.63,59.55,1.33,-6.86996984,-75.04585266
Peru,1993,17.68,59.46,1.48,-6.86996984,-75.04585266
Peru,1994,17.46,59.37,1.24,-6.86996984,-75.04585266
Peru,1995,17.58,59.28,1.26,-6.86996984,-75.04585266
Peru,1996,17.69,59.19,1.25,-6.86996984,-75.04585266
Peru,1997,17.81,59.1,1.12,-6.86996984,-75.04585266
Peru,1998,17.92,59.01,1.16,-6.86996984,-75.04585266
Peru,1999,18.03,58.92,1.29,-6.86996984,-75.04585266
Peru,2000,18.15,58.83,1.28,-6.86996984,-75.04585266
Peru,2001,18.26,58.73,1.25,-6.86996984,-75.04585266
Peru,2002,18.38,58.63,1.35,-6.86996984,-75.04585266
Peru,2003,18.49,58.53,1.38,-6.86996984,-75.04585266
Peru,2004,18.61,58.44,1.39,-6.86996984,-75.04585266
Peru,2005,18.74,58.34,1.34,-6.86996984,-75.04585266
Peru,2006,18.87,58.24,1.34,-6.86996984,-75.04585266
Peru,2007,18.99,58.14,1.26,-6.86996984,-75.04585266
Peru,2008,19.12,58.05,1.38,-6.86996984,-75.04585266
Peru,2009,19.24,57.95,1.43,-6.86996984,-75.04585266
Peru,2010,19.37,57.85,1.42,-6.86996984,-75.04585266
Peru,2011,19.5,57.72,1.47,-6.86996984,-75.04585266
Peru,2012,19.61,57.58,1.49,-6.86996984,-75.04585266
Peru,2013,19.51,57.45,1.5,-6.86996984,-75.04585266
Peru,2014,19.4,57.32,1.56,-6.86996984,-75.04585266
Peru,2015,19.29,57.18,1.55,-6.86996984,-75.04585266
Peru,2016,19.1,57.04,1.56,-6.86996984,-75.04585266
Peru,2017,19.15,56.9,1.5,-6.86996984,-75.04585266
Peru,2018,19.3,56.78,1.54,-6.86996984,-75.04585266
Peru,2019,19.12,56.64,1.56,-6.86996984,-75.04585266
Peru,2020,19.53,56.51,1.63,-6.86996984,-75.04585266
Peru,2021,19.93,56.37,1.71,-6.86996984,-75.04585266
Poland,1990,61.36,29.0,3.96,52.12467194,19.40042686
Poland,1991,61.23,29.06,3.8,52.12467194,19.40042686
Poland,1992,61.19,29.11,3.06,52.12467194,19.40042686
Poland,1993,61.1,29.17,3.33,52.12467194,19.40042686
Poland,1994,61.08,29.23,3.18,52.12467194,19.40042686
Poland,1995,60.8,29.29,3.6,52.12467194,19.40042686
Poland,1996,60.32,29.35,3.46,52.12467194,19.40042686
Poland,1997,60.26,29.4,3.21,52.12467194,19.40042686
Poland,1998,60.21,29.46,3.62,52.12467194,19.40042686
Poland,1999,60.19,29.52,3.5,52.12467194,19.40042686
Poland,2000,60.12,29.58,3.23,52.12467194,19.40042686
Poland,2001,58.08,29.66,3.53,52.12467194,19.40042686
Poland,2002,55.17,29.75,3.85,52.12467194,19.40042686
Poland,2003,52.8,29.85,3.4,52.12467194,19.40042686
Poland,2004,53.3,29.93,4.28,52.12467194,19.40042686
Poland,2005,51.92,30.01,3.95,52.12467194,19.40042686
Poland,2006,52.09,30.1,3.24,52.12467194,19.40042686
Poland,2007,50.5,30.19,3.94,52.12467194,19.40042686
Poland,2008,50.93,30.28,4.07,52.12467194,19.40042686
Poland,2009,51.0,30.37,4.17,52.12467194,19.40042686
Poland,2010,47.18,30.46,4.43,52.12467194,19.40042686
Poland,2011,48.26,30.52,4.13,52.12467194,19.40042686
Poland,2012,47.45,30.58,4.14,52.12467194,19.40042686
Poland,2013,47.06,30.64,4.44,52.12467194,19.40042686
Poland,2014,47.11,30.71,4.97,52.12467194,19.40042686
Poland,2015,46.93,30.77,4.57,52.12467194,19.40042686
Poland,2016,46.94,30.81,4.58,52.12467194,19.40042686
Poland,2017,47.23,30.85,4.88,52.12467194,19.40042686
Poland,2018,47.4,30.89,3.99,52.12467194,19.40042686
Poland,2019,47.44,30.94,4.3,52.12467194,19.40042686
Poland,2020,48.13,30.98,5.23,52.12467194,19.40042686
Poland,2021,47.37,31.02,4.98,52.12467194,19.40042686
Portugal,1990,43.31,37.15,1.43,39.68219757,-7.96828794
Portugal,1991,42.84,37.02,2.1,39.68219757,-7.96828794
Portugal,1992,42.38,36.89,1.29,39.68219757,-7.96828794
Portugal,1993,43.27,36.76,1.69,39.68219757,-7.96828794
Portugal,1994,43.19,36.63,1.97,39.68219757,-7.96828794
Portugal,1995,42.89,36.5,1.39,39.68219757,-7.96828794
Portugal,1996,40.77,36.37,1.71,39.68219757,-7.96828794
Portugal,1997,39.15,36.24,1.19,39.68219757,-7.96828794
Portugal,1998,40.68,36.12,1.02,39.68219757,-7.96828794
Portugal,1999,42.22,35.99,1.6,39.68219757,-7.96828794
Portugal,2000,43.24,35.86,1.57,39.68219757,-7.96828794
Portugal,2001,42.12,35.83,0.84,39.68219757,-7.96828794
Portugal,2002,42.38,35.79,1.79,39.68219757,-7.96828794
Portugal,2003,41.68,35.76,0.86,39.68219757,-7.96828794
Portugal,2004,42.29,35.73,1.56,39.68219757,-7.96828794
Portugal,2005,41.8,35.71,0.66,39.68219757,-7.96828794
Portugal,2006,41.08,35.68,2.38,39.68219757,-7.96828794
Portugal,2007,40.02,35.65,1.86,39.68219757,-7.96828794
Portugal,2008,40.73,35.62,2.3,39.68219757,-7.96828794
Portugal,2009,40.35,35.54,1.7,39.68219757,-7.96828794
Portugal,2010,39.9,35.51,1.43,39.68219757,-7.96828794
Portugal,2011,39.84,35.64,1.2,39.68219757,-7.96828794
Portugal,2012,40.01,35.77,1.08,39.68219757,-7.96828794
Portugal,2013,40.4,35.89,1.76,39.68219757,-7.96828794
Portugal,2014,40.0,36.02,2.07,39.68219757,-7.96828794
Portugal,2015,39.72,36.15,2.02,39.68219757,-7.96828794
Portugal,2016,39.51,36.15,2.36,39.68219757,-7.96828794
Portugal,2017,40.1,36.15,2.05,39.68219757,-7.96828794
Portugal,2018,40.79,36.15,2.59,39.68219757,-7.96828794
Portugal,2019,43.13,36.15,2.7,39.68219757,-7.96828794
Portugal,2020,43.17,36.15,2.77,39.68219757,-7.96828794
Portugal,2021,43.25,36.15,2.42,39.68219757,-7.96828794
Romania,1990,64.4,27.78,3.24,45.83976746,24.98456573
Romania,1991,64.49,27.76,2.54,45.83976746,24.98456573
Romania,1992,64.46,27.76,2.19,45.83976746,24.98456573
Romania,1993,64.47,27.76,2.33,45.83976746,24.98456573
Romania,1994,64.48,27.75,2.54,45.83976746,24.98456573
Romania,1995,64.48,27.75,3.09,45.83976746,24.98456573
Romania,1996,64.4,27.74,1.76,45.83976746,24.98456573
Romania,1997,64.47,27.74,3.01,45.83976746,24.98456573
Romania,1998,64.23,27.73,2.6,45.83976746,24.98456573
Romania,1999,64.38,27.73,2.8,45.83976746,24.98456573
Romania,2000,64.68,27.71,2.3,45.83976746,24.98456573
Romania,2001,64.42,27.78,3.04,45.83976746,24.98456573
Romania,2002,64.46,27.82,2.06,45.83976746,24.98456573
Romania,2003,64.36,27.88,1.76,45.83976746,24.98456573
Romania,2004,61.43,27.94,3.48,45.83976746,24.98456573
Romania,2005,61.66,28.0,3.0,45.83976746,24.98456573
Romania,2006,61.04,28.07,2.77,45.83976746,24.98456573
Romania,2007,59.29,28.15,1.61,45.83976746,24.98456573
Romania,2008,59.3,28.21,3.42,45.83976746,24.98456573
Romania,2009,59.21,28.25,2.43,45.83976746,24.98456573
Romania,2010,61.53,28.32,2.7,45.83976746,24.98456573
Romania,2011,60.75,28.64,3.66,45.83976746,24.98456573
Romania,2012,59.7,28.99,2.66,45.83976746,24.98456573
Romania,2013,60.45,29.33,3.48,45.83976746,24.98456573
Romania,2014,60.11,29.66,3.6,45.83976746,24.98456573
Romania,2015,60.23,29.99,3.79,45.83976746,24.98456573
Romania,2016,58.77,30.12,3.95,45.83976746,24.98456573
Romania,2017,58.14,30.12,4.89,45.83976746,24.98456573
Romania,2018,58.3,30.12,4.79,45.83976746,24.98456573
Romania,2019,60.09,30.12,4.75,45.83976746,24.98456573
Romania,2020,56.72,30.12,2.97,45.83976746,24.98456573
Romania,2021,56.85,30.12,4.8,45.83976746,24.98456573
Rwanda,1990,76.12,12.85,1.18,-1.96466315,30.06443596
Rwanda,1991,76.0,12.73,1.23,-1.96466315,30.06443596
Rwanda,1992,74.38,12.61,1.15,-1.96466315,30.06443596
Rwanda,1993,71.14,12.48,1.2,-1.96466315,30.06443596
Rwanda,1994,62.83,12.36,1.19,-1.96466315,30.06443596
Rwanda,1995,62.83,12.24,1.04,-1.96466315,30.06443596
Rwanda,1996,64.9,12.12,1.14,-1.96466315,30.06443596
Rwanda,1997,66.92,12.0,0.96,-1.96466315,30.06443596
Rwanda,1998,67.73,11.88,0.73,-1.96466315,30.06443596
Rwanda,1999,69.6,11.76,0.7,-1.96466315,30.06443596
Rwanda,2000,74.02,11.63,0.64,-1.96466315,30.06443596
Rwanda,2001,76.9,11.54,0.77,-1.96466315,30.06443596
Rwanda,2002,76.53,11.46,0.62,-1.96466315,30.06443596
Rwanda,2003,76.45,11.37,0.77,-1.96466315,30.06443596
Rwanda,2004,76.33,11.28,0.8,-1.96466315,30.06443596
Rwanda,2005,76.25,11.19,0.91,-1.96466315,30.06443596
Rwanda,2006,76.37,11.1,0.85,-1.96466315,30.06443596
Rwanda,2007,76.12,11.01,0.89,-1.96466315,30.06443596
Rwanda,2008,76.21,10.92,1.03,-1.96466315,30.06443596
Rwanda,2009,77.26,10.83,1.38,-1.96466315,30.06443596
Rwanda,2010,77.91,10.74,1.39,-1.96466315,30.06443596
Rwanda,2011,78.76,10.78,1.64,-1.96466315,30.06443596
Rwanda,2012,79.41,10.82,3.49,-1.96466315,30.06443596
Rwanda,2013,80.26,10.86,1.81,-1.96466315,30.06443596
Rwanda,2014,81.31,10.9,1.88,-1.96466315,30.06443596
Rwanda,2015,81.35,10.94,1.81,-1.96466315,30.06443596
Rwanda,2016,81.27,11.03,1.71,-1.96466315,30.06443596
Rwanda,2017,81.27,11.07,1.02,-1.96466315,30.06443596
Rwanda,2018,79.0,11.11,1.1,-1.96466315,30.06443596
Rwanda,2019,77.18,11.15,1.19,-1.96466315,30.06443596
Rwanda,2020,79.39,11.19,1.04,-1.96466315,30.06443596
Rwanda,2021,81.25,11.23,1.04,-1.96466315,30.06443596
Saudi Arabia,1990,57.44,0.45,4.65,24.12628174,44.54819107
Saudi Arabia,1991,57.53,0.45,4.5,24.12628174,44.54819107
Saudi Arabia,1992,57.56,0.45,4.46,24.12628174,44.54819107
Saudi Arabia,1993,60.84,0.45,4.49,24.12628174,44.54819107
Saudi Arabia,1994,64.1,0.45,4.55,24.12628174,44.54819107
Saudi Arabia,1995,67.35,0.45,4.47,24.12628174,44.54819107
Saudi Arabia,1996,70.61,0.45,4.38,24.12628174,44.54819107
Saudi Arabia,1997,73.86,0.45,4.45,24.12628174,44.54819107
Saudi Arabia,1998,77.59,0.45,4.5,24.12628174,44.54819107
Saudi Arabia,1999,80.84,0.45,4.25,24.12628174,44.54819107
Saudi Arabia,2000,80.84,0.45,4.26,24.12628174,44.54819107
Saudi Arabia,2001,80.84,0.45,4.91,24.12628174,44.54819107
Saudi Arabia,2002,80.85,0.45,4.89,24.12628174,44.54819107
Saudi Arabia,2003,80.85,0.45,4.88,24.12628174,44.54819107
Saudi Arabia,2004,80.81,0.45,5.31,24.12628174,44.54819107
Saudi Arabia,2005,80.81,0.45,5.42,24.12628174,44.54819107
Saudi Arabia,2006,80.79,0.45,5.62,24.12628174,44.54819107
Saudi Arabia,2007,80.79,0.45,5.68,24.12628174,44.54819107
Saudi Arabia,2008,80.74,0.45,6.09,24.12628174,44.54819107
Saudi Arabia,2009,80.68,0.45,5.88,24.12628174,44.54819107
Saudi Arabia,2010,80.67,0.45,6.15,24.12628174,44.54819107
Saudi Arabia,2011,80.66,0.45,6.14,24.12628174,44.54819107
Saudi Arabia,2012,80.64,0.45,5.93,24.12628174,44.54819107
Saudi Arabia,2014,80.74,0.45,5.88,24.12628174,44.54819107
Saudi Arabia,2015,80.77,0.45,6.14,24.12628174,44.54819107
Saudi Arabia,2016,80.77,0.45,5.92,24.12628174,44.54819107
Saudi Arabia,2019,80.76,0.45,5.9,24.12628174,44.54819107
Serbia,2006,40.44,29.86,3.47,44.23060226,20.7939949
Serbia,2007,40.85,30.15,3.33,44.23060226,20.7939949
Serbia,2008,41.2,30.44,4.3,44.23060226,20.7939949
Serbia,2009,40.22,30.73,3.64,44.23060226,20.7939949
Serbia,2010,40.27,31.02,3.37,44.23060226,20.7939949
Serbia,2011,40.34,31.03,4.21,44.23060226,20.7939949
Serbia,2012,39.59,31.05,3.98,44.23060226,20.7939949
Serbia,2013,39.92,31.06,4.26,44.23060226,20.7939949
Serbia,2014,40.09,31.08,3.95,44.23060226,20.7939949
Serbia,2015,39.8,31.09,4.12,44.23060226,20.7939949
Serbia,2016,39.52,31.1,4.85,44.23060226,20.7939949
Serbia,2017,39.09,31.12,4.09,44.23060226,20.7939949
Serbia,2018,39.61,31.12,4.57,44.23060226,20.7939949
Serbia,2019,39.56,31.13,4.39,44.23060226,20.7939949
Serbia,2020,41.41,32.38,4.94,44.23060226,20.7939949
Serbia,2021,41.44,32.38,5.75,44.23060226,20.7939949
Slovenia,1992,28.0,59.43,4.19,46.11947632,14.82200527
Slovenia,1993,27.81,59.66,3.84,46.11947632,14.82200527
Slovenia,1994,27.26,59.88,4.33,46.11947632,14.82200527
Slovenia,1995,26.71,60.1,4.23,46.11947632,14.82200527
Slovenia,1996,26.07,60.33,3.9,46.11947632,14.82200527
Slovenia,1997,24.58,60.55,4.16,46.11947632,14.82200527
Slovenia,1998,24.33,60.77,4.83,46.11947632,14.82200527
Slovenia,1999,24.83,61.0,3.71,46.11947632,14.82200527
Slovenia,2000,25.72,61.22,4.25,46.11947632,14.82200527
Slovenia,2001,25.32,61.29,4.6,46.11947632,14.82200527
Slovenia,2002,25.07,61.36,4.89,46.11947632,14.82200527
Slovenia,2003,25.32,61.43,3.45,46.11947632,14.82200527
Slovenia,2004,24.43,61.5,4.53,46.11947632,14.82200527
Slovenia,2005,25.27,61.57,4.7,46.11947632,14.82200527
Slovenia,2006,24.38,61.64,4.19,46.11947632,14.82200527
Slovenia,2007,24.73,61.71,4.16,46.11947632,14.82200527
Slovenia,2008,30.7,61.76,4.53,46.11947632,14.82200527
Slovenia,2009,31.03,61.83,3.96,46.11947632,14.82200527
Slovenia,2010,30.97,61.9,4.8,46.11947632,14.82200527
Slovenia,2011,30.81,61.91,5.18,46.11947632,14.82200527
Slovenia,2012,30.37,61.92,5.44,46.11947632,14.82200527
Slovenia,2013,30.3,61.95,4.35,46.11947632,14.82200527
Slovenia,2014,30.53,61.96,5.23,46.11947632,14.82200527
Slovenia,2015,30.61,61.96,5.11,46.11947632,14.82200527
Slovenia,2016,30.66,61.86,5.19,46.11947632,14.82200527
Slovenia,2017,30.54,61.77,5.03,46.11947632,14.82200527
Slovenia,2018,30.39,61.67,4.38,46.11947632,14.82200527
Slovenia,2019,30.41,61.57,5.23,46.11947632,14.82200527
Slovenia,2020,30.32,61.47,5.8,46.11947632,14.82200527
Slovenia,2021,30.34,61.37,5.77,46.11947632,14.82200527
Somalia,1990,70.2,13.2,0.37,8.36767673,49.08341599
Somalia,1991,70.2,13.08,0.37,8.36767673,49.08341599
Somalia,1992,70.21,12.96,0.37,8.36767673,49.08341599
Somalia,1993,70.21,12.84,0.37,8.36767673,49.08341599
Somalia,1994,70.22,12.71,0.37,8.36767673,49.08341599
